element_id,sentence_id,sentiment
1,1,0.201909489
1,2,-0.001148488
1,3,0.560433589
1,4,-0.044230803
1,5,0.091861112
1,6,-0.248674233
1,7,-0.100079526
1,8,0.150680064
1,9,0.240615821
1,10,-0.086110288
1,11,0.141179166
1,12,0.073436041
1,13,0.056011923
1,14,0.070882129
1,15,-0.084141231
1,16,0.515978203
1,17,0.793980624
1,18,0.075203201
1,19,0.018103706
1,20,0
1,21,0.054089075
1,22,0.334791723
1,23,-0.0112842
1,24,-0.284004289
1,25,0
1,26,0.043287012
1,27,0.066744302
1,28,0.003638689
1,29,0.040030567
1,30,-0.146969717
1,31,0.2562654
1,32,-0.051785653
1,33,0.162267225
1,34,-0.038687884
1,35,0.323512471
1,36,-0.092496777
1,37,-0.063953761
1,38,0.036711123
1,39,0
1,40,-0.166101695
1,41,0.075277276
1,42,0
1,43,-0.238010758
1,44,0
1,45,0.079232101
1,46,0.141055422
1,47,0.086283331
1,48,0.215716743
1,49,0.218798425
1,50,0.439493131
1,51,0.060370077
1,52,0.105409255
1,53,0.450800303
1,54,0.331063637
1,55,0.25
1,56,0.040985091
1,57,0.024360112
1,58,0
1,59,0.161964202
1,60,-0.007406786
1,61,0.085472974
1,62,0.143443828
1,63,-0.352424689
1,64,0
1,65,0.199222966
1,66,0.154647523
1,67,0
1,68,0.094908779
1,69,0.068857116
1,70,0.285331397
1,71,0.054789333
1,72,0.226298455
1,73,0.226088478
1,74,0
1,75,-0.050902498
1,76,0.352819425
1,77,-0.104458435
1,78,0.069368186
1,79,-0.223182508
1,80,0
1,81,0.159108087
1,82,-0.109175837
1,83,0.000181683
1,84,0.146612548
1,85,-0.033632723
1,86,0.423224572
1,87,-0.000716943
1,88,0.340937302
1,89,0.068523182
1,90,0.199885069
1,91,0.095975269
1,92,0.020253879
1,93,0
1,94,0.172407146
1,95,0.014319438
1,96,-0.242326147
1,97,0.025428592
1,98,0.112555646
1,99,-0.217690181
1,100,-0.076550194
1,101,-0.353553391
1,102,0.093800129
1,103,0.405720271
1,104,0.201007563
1,105,0.393852308
1,106,0
1,107,0
1,108,0.140771261
1,109,0.001310215
1,110,0.045465563
2,1,0.085886212
2,2,0.182933365
2,3,0.316585519
2,4,0.006336086
2,5,0.106367731
2,6,-0.112282723
2,7,-0.02845675
2,8,-0.009453305
2,9,-0.013432909
2,10,-0.117349172
2,11,0.039654431
2,12,0.24797405
2,13,0.120872167
2,14,0
2,15,0.222101313
2,16,-0.046901765
2,17,0.065012646
2,18,0
2,19,0.216805919
2,20,0.020445065
2,21,0
2,22,-0.007059974
2,23,-0.175682092
2,24,0.218244517
2,25,0.203857664
2,26,0.127732708
2,27,0.162714708
2,28,0.213200716
2,29,0.390414209
2,30,0.410084186
2,31,0
2,32,0.311386146
2,33,0
2,34,-0.083325369
2,35,0.230940108
2,36,0
2,37,-0.15605411
2,38,0.115470054
2,39,0
2,40,0
2,41,-0.10249884
2,42,0
2,43,0.007484131
2,44,0
2,45,-0.065815723
2,46,0
2,47,0
2,48,0
