element_id,sentence_id,sentiment
1,1,0.387942916
1,2,0.014677194
1,3,0.240119458
1,4,0.107331145
1,5,0.350419949
1,6,-0.057208091
1,7,0.031427352
1,8,0.226650241
1,9,0.035743527
1,10,-0.154541766
1,11,0.286002371
1,12,0.516941954
1,13,-0.018193491
1,14,0.097414122
1,15,-0.019571196
1,16,0.01353913
1,17,0.595645506
1,18,0.078168655
1,19,-0.143167513
1,20,0.007024228
1,21,0.113402303
1,22,0.005755428
1,23,0.001017256
1,24,0.180559605
1,25,-0.06723247
1,26,-0.428031073
1,27,0.146336699
1,28,0.148834909
1,29,0.02476465
1,30,0.33889056
1,31,0.231232489
1,32,0
1,33,0
1,34,-0.083405766
1,35,0.14667316
1,36,-0.101716099
1,37,0
1,38,-0.238010758
1,39,0.253940382
1,40,0.005253474
1,41,0.034090723
1,42,0.540950856
1,43,0.707708677
1,44,0.363350191
1,45,0.127482299
1,46,0
1,47,0.099105457
1,48,-0.059049804
1,49,0.343625496
1,50,0.121771027
1,51,0.160375075
1,52,0.273272219
1,53,0.215803236
1,54,0.145286281
1,55,0.210957447
1,56,-0.255871629
1,57,0
1,58,-0.05559203
1,59,0
1,60,0.284226674
1,61,0.068107736
1,62,0.370324979
1,63,0
1,64,0.148478468
1,65,-0.096580874
1,66,0.483357185
1,67,0.066610874
1,68,-0.103147248
1,69,0.131992074
1,70,0.058396719
1,71,-0.074681898
1,72,-0.134742014
1,73,0.23865172
1,74,-0.021041721
1,75,0.191808442
1,76,0.302417187
1,77,0.201914962
1,78,0.301298389
1,79,0.018630859
1,80,0.056275501
1,81,-0.14318101
1,82,0.067504269
1,83,-0.056290006
1,84,-0.19565638
1,85,0.023599827
1,86,0.118928991
1,87,0.481675852
1,88,0.28819279
1,89,0.167506303
1,90,0.134327863
1,91,-0.141718154
2,1,0.262961743
2,2,0.073373457
2,3,0.150654589
2,4,0.006021702
2,5,-0.031762661
2,6,-0.069692891
2,7,0.235664844
2,8,-0.020088467
2,9,0.157300566
2,10,-0.007723556
2,11,-0.309724475
2,12,0.083585266
2,13,0.226804606
2,14,0.440575882
2,15,0.04567682
2,16,-0.136082763
2,17,0
2,18,0.062122208
2,19,0
2,20,-0.055923112
2,21,-0.053274786
2,22,-0.067982836
2,23,-0.060202916
2,24,0.263500852
2,25,0.70774143
2,26,-0.011352005
2,27,0.447213596
2,28,0.311386146
2,29,-0.107367095
2,30,-0.240485013
2,31,0.146702912
2,32,0
2,33,0.205520664
2,34,0.132766369
2,35,0
2,36,0
2,37,0
2,38,0
2,39,0.00669401
2,40,0
2,41,0
2,42,0
2,43,0
2,44,0
2,45,0
2,46,0.064826699
2,47,-0.40779816
2,48,-0.03338718
2,49,0.015191551
2,50,0
2,51,0.119198249
2,52,0.294337022
2,53,-0.161006456
2,54,0.016292214
2,55,0.052551509
2,56,-0.133333333
2,57,0
2,58,0
2,59,0.045448656
2,60,0.290612783
2,61,0.288675135
2,62,0.041845329
2,63,0
2,64,-0.107749321
2,65,-0.026951507
2,66,0
2,67,0
2,68,0.226804606
2,69,-0.06779661
2,70,0.08124276
2,71,0.068350089
2,72,0
2,73,0
2,74,-0.193973635
2,75,0
2,76,0.239593337
2,77,0.178679326
2,78,-0.025298675
2,79,0.125173333
2,80,-0.170480659
2,81,0.083968825
2,82,0.143443828
2,83,0
2,84,-0.287884384
2,85,-0.022578852
2,86,0.053419021
2,87,-0.222286997
2,88,-0.216574294
2,89,0.13607918
2,90,-0.090303335
2,91,-0.046258634
2,92,0.076533611
2,93,0.049031471
2,94,0.264695365
2,95,-0.038539807
2,96,-0.054420725
2,97,0.017835755
2,98,-0.02259887
2,99,0
2,100,0
2,101,0.161600573
2,102,-0.061248734
2,103,0.149513241
2,104,-0.020731564
2,105,0
2,106,-0.083819402
2,107,0.299076269
2,108,0
2,109,-0.171474716
2,110,0.051548749
2,111,0.342103793
2,112,0.253571679
2,113,-0.733061872
2,114,-0.055271743
2,115,0.152531952
2,116,0
2,117,0.169058603
2,118,0.070966609
2,119,0.102433667
2,120,-0.17314135
2,121,-0.259209216
2,122,0
2,123,0.037421838
2,124,0.278420754
